target wav1 wav2
0.37424352765083313 /mnt/lxc/librispeech/test-clean/test-clean-audio/2094/142345/2094-142345-0036.flac /mnt/lxc/librispeech/test-clean/test-clean-audio/2094/142345/2094-142345-0011.flac
0.0408150777220726 /mnt/lxc/librispeech/test-clean/test-clean-audio/2300/131720/2300-131720-0000.flac /mnt/lxc/librispeech/test-clean/test-clean-audio/2094/142345/2094-142345-0011.flac
0.08453407883644104 /mnt/lxc/librispeech/test-clean/test-clean-audio/2300/131720/2300-131720-0000.flac /mnt/lxc/librispeech/test-clean/test-clean-audio/2094/142345/2094-142345-0028.flac
0.1922779381275177 /mnt/lxc/librispeech/test-clean/test-clean-audio/2300/131720/2300-131720-0000.flac /mnt/lxc/librispeech/test-clean/test-clean-audio/2300/131720/2300-131720-0037.flac
0.2483530342578888 /mnt/lxc/librispeech/test-clean/test-clean-audio/2300/131720/2300-131720-0000.flac /mnt/lxc/librispeech/test-clean/test-clean-audio/2300/131720/2300-131720-0012.flac
0.0640859603881836 /mnt/lxc/librispeech/test-clean/test-clean-audio/2300/131720/2300-131720-0017.flac /mnt/lxc/librispeech/test-clean/test-clean-audio/1284/1180/1284-1180-0008.flac
0.17686359584331512 /mnt/lxc/librispeech/test-clean/test-clean-audio/2300/131720/2300-131720-0017.flac /mnt/lxc/librispeech/test-clean/test-clean-audio/1320/122612/1320-122612-0003.flac
0.23779217898845673 /mnt/lxc/librispeech/test-clean/test-clean-audio/2300/131720/2300-131720-0017.flac /mnt/lxc/librispeech/test-clean/test-clean-audio/2300/131720/2300-131720-0024.flac
0.3419230580329895 /mnt/lxc/librispeech/test-clean/test-clean-audio/2300/131720/2300-131720-0017.flac /mnt/lxc/librispeech/test-clean/test-clean-audio/2300/131720/2300-131720-0003.flac
0.05959627404808998 /mnt/lxc/librispeech/test-clean/test-clean-audio/2300/131720/2300-131720-0019.flac /mnt/lxc/librispeech/test-clean/test-clean-audio/1188/133604/1188-133604-0018.flac
0.10854647308588028 /mnt/lxc/librispeech/test-clean/test-clean-audio/2300/131720/2300-131720-0019.flac /mnt/lxc/librispeech/test-clean/test-clean-audio/1320/122617/1320-122617-0011.flac
0.33379724621772766 /mnt/lxc/librispeech/test-clean/test-clean-audio/2300/131720/2300-131720-0019.flac /mnt/lxc/librispeech/test-clean/test-clean-audio/2300/131720/2300-131720-0001.flac
0.23601338267326355 /mnt/lxc/librispeech/test-clean/test-clean-audio/2300/131720/2300-131720-0019.flac /mnt/lxc/librispeech/test-clean/test-clean-audio/2300/131720/2300-131720-0015.flac
-0.039776869118213654 /mnt/lxc/librispeech/test-clean/test-clean-audio/2300/131720/2300-131720-0021.flac /mnt/lxc/librispeech/test-clean/test-clean-audio/1221/135766/1221-135766-0002.flac
0.03219970315694809 /mnt/lxc/librispeech/test-clean/test-clean-audio/2300/131720/2300-131720-0021.flac /mnt/lxc/librispeech/test-clean/test-clean-audio/2094/142345/2094-142345-0059.flac
0.20460693538188934 /mnt/lxc/librispeech/test-clean/test-clean-audio/2300/131720/2300-131720-0021.flac /mnt/lxc/librispeech/test-clean/test-clean-audio/2300/131720/2300-131720-0024.flac
0.3246236741542816 /mnt/lxc/librispeech/test-clean/test-clean-audio/2300/131720/2300-131720-0021.flac /mnt/lxc/librispeech/test-clean/test-clean-audio/2300/131720/2300-131720-0013.flac
